1.6232,-0.1451,0.6288,0.1831,-0.1526,0.0916,-0.0332,0.1803,10.1370,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4927,1.7806,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6225,-0.1447,0.6300,0.1526,-0.1221,0.0610,-0.0451,0.1815,10.1418,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4901,1.7790,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6221,-0.1447,0.6318,0.1831,-0.0916,0.0916,-0.0344,0.1755,10.1227,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4885,1.7790,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.6217,-0.1448,0.6336,0.1831,-0.0916,0.0916,-0.0332,0.1755,10.1335,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4869,1.7793,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0026,
1.6206,-0.1441,0.6354,0.1526,-0.0610,0.0916,-0.0368,0.1731,10.1299,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2826,1.7763,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6203,-0.1443,0.6360,0.1831,-0.1221,0.0305,-0.0391,0.1755,10.1299,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4812,1.7771,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0201,0.0025,
1.6202,-0.1436,0.6360,0.1831,-0.0916,-0.0000,-0.0403,0.1815,10.1287,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4810,1.7744,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0199,0.0024,
1.6204,-0.1427,0.6366,0.1831,-0.1221,0.0305,-0.0499,0.1851,10.1227,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4816,1.7709,297.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6205,-0.1421,0.6372,0.1831,-0.0916,0.0305,-0.0391,0.1863,10.1347,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2820,1.7683,241.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6208,-0.1415,0.6378,0.2136,-0.1221,0.0305,-0.0511,0.1731,10.1227,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2831,1.7658,241.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.6198,-0.1418,0.6396,0.1526,-0.1221,0.0916,-0.0391,0.1743,10.1382,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4791,1.7671,181.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6208,-0.1409,0.6414,0.2441,-0.0610,0.0916,-0.0368,0.1791,10.1382,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4831,1.7637,129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0201,0.0023,
1.6206,-0.1413,0.6426,0.1831,-0.1221,0.0610,-0.0368,0.1803,10.1263,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4824,1.7650,100.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6215,-0.1408,0.6444,0.2136,-0.1221,0.0916,-0.0451,0.1887,10.1299,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4858,1.7631,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0027,
1.6223,-0.1395,0.6468,0.2136,-0.0916,0.1221,-0.0487,0.1875,10.1442,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2891,1.7579,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.6224,-0.1398,0.6486,0.2136,-0.1221,0.0916,-0.0403,0.1731,10.1394,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2897,1.7591,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.6228,-0.1397,0.6504,0.2136,-0.1221,0.0916,-0.0439,0.1779,10.1275,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2912,1.7587,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6224,-0.1397,0.6522,0.1831,-0.1221,0.0916,-0.0439,0.1743,10.1347,0.0000,0.0000,0.0000,0.0000,-1.2000,0.3000,0.0000,-11.2897,1.7587,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6240,-0.1406,0.6534,0.2747,-0.1221,0.0610,-0.0296,0.1815,10.1263,0.0000,0.0000,0.0000,0.0000,-1.1000,0.3000,0.0000,-10.8962,1.7622,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6232,-0.1421,0.6552,0.1526,-0.1831,0.0916,-0.0379,0.1791,10.1347,0.0000,0.0000,0.0000,0.0000,-1.1000,0.3000,0.0000,-10.8928,1.7683,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6229,-0.1423,0.6570,0.1831,-0.1526,0.0916,-0.0475,0.1755,10.1167,7.6716,0.0000,5.1284,5.1284,-0.9000,0.3000,0.0000,-10.0917,1.7693,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6221,-0.1424,0.6576,0.1526,-0.1221,0.0305,-0.0403,0.1791,10.1203,43.0787,68.3779,96.7891,19.7543,-0.9000,0.3000,0.0000,-10.0885,1.7695,1.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6227,-0.1399,0.6582,0.1831,-0.0916,0.0305,-0.0619,0.1923,10.1263,158.3165,134.8985,170.0395,128.7455,-0.9000,0.3000,0.0000,-10.0906,1.7597,1.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6072,-0.1417,0.6642,-0.4578,-0.1831,0.3052,-0.0571,0.1144,10.1969,212.5313,201.8203,231.4085,190.2399,-0.9000,0.3000,0.0000,-10.0287,1.7667,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.6054,-0.1489,0.6640,0.2441,-0.2441,-0.0000,0.0051,0.1192,10.1574,239.3779,180.6434,223.8937,204.0850,-0.9000,0.3000,0.0000,-10.0217,1.7956,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.5958,-0.1642,0.6605,-0.2136,-1.1597,-0.1526,-0.1241,0.1180,10.0820,209.6196,166.9162,207.3525,188.1117,-0.9000,0.3000,0.0000,-9.9834,1.8568,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5853,-0.1637,0.6758,-0.1526,0.1526,0.7629,-0.0008,0.0941,10.0341,173.0134,94.3347,127.1139,137.5379,-0.9000,0.3000,0.0000,-9.9413,1.8549,6.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0201,0.0023,
1.5962,-0.1433,0.6694,0.6409,0.2747,-0.3357,-0.2008,0.1851,10.2113,82.8142,0.0000,38.1361,38.7858,-0.9000,0.3000,0.0000,-9.9847,1.7733,15.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.5899,-0.1583,0.6783,0.0305,-0.3967,0.4578,0.0686,0.1264,10.2220,3.2000,0.0000,3.2000,3.2000,-0.9000,0.3000,0.0000,-9.9596,1.8333,15.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0026,
1.5947,-0.1558,0.6722,0.3357,-0.0000,-0.3052,-0.0212,0.2258,10.1562,1.4707,1.4707,4.9293,0.1293,-0.9000,0.3000,0.0000,-9.9789,1.8233,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0026,
1.5918,-0.1560,0.6752,0.0610,-0.1831,0.1526,-0.0571,0.1611,10.1203,0.0000,0.0000,0.0000,0.0000,-0.9000,0.3000,0.0000,-9.9670,1.8240,1.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5913,-0.1532,0.6759,0.0916,-0.0000,0.0305,-0.0320,0.2138,10.1466,0.0000,0.0000,0.0000,0.0000,-0.9000,0.3000,0.0000,-9.9653,1.8126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5943,-0.1550,0.6770,0.1831,-0.3052,0.0610,-0.0403,0.2485,10.1047,0.0000,0.0000,0.0000,0.0000,-0.9000,0.3000,0.0000,-9.9770,1.8198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5957,-0.1532,0.6746,0.2136,-0.0305,-0.1221,-0.0284,0.2018,10.0999,0.0000,0.0000,0.0000,0.0000,-0.9000,0.5000,0.0000,-9.9830,2.6129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0025,
1.5974,-0.1491,0.6765,0.2441,0.0610,0.0916,-0.0427,0.1899,10.1730,9.5381,0.0000,6.4619,6.4619,-1.1000,0.5000,0.0000,-10.7895,2.5964,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0199,0.0024,
1.5948,-0.1496,0.6783,0.0916,-0.1526,0.0916,-0.0475,0.1599,10.1311,8.4412,0.0000,7.5588,7.5588,-1.1000,0.5000,0.0000,-10.7793,2.5982,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5945,-0.1478,0.6776,0.1221,-0.2441,-0.0305,-0.0918,0.1875,10.1083,0.0000,0.0000,0.0000,0.0000,-0.9000,0.5000,0.0000,-9.9778,2.5913,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.5932,-0.1517,0.6794,0.2441,-0.1221,0.0916,-0.0032,0.1276,10.0880,0.0000,0.0000,0.0000,0.0000,-0.9000,0.5000,0.0000,-9.9729,2.6069,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.5965,-0.1486,0.6794,0.2747,-0.0000,-0.0000,-0.0368,0.2150,10.1406,0.0000,0.0000,0.0000,0.0000,-1.1000,0.3000,0.0000,-10.7860,1.7945,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.5985,-0.1477,0.6806,0.1831,-0.2441,0.0610,-0.0715,0.2222,10.1670,0.0000,0.0000,0.0000,0.0000,-1.1000,0.3000,0.0000,-10.7940,1.7909,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.5991,-0.1484,0.6793,0.2441,-0.1221,-0.0610,-0.0344,0.1659,10.0975,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.3965,1.7936,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.6000,-0.1448,0.6812,0.2441,0.0610,0.0916,-0.0415,0.1731,10.1478,0.0000,0.0000,0.0000,0.0000,-1.0000,0.5000,0.0000,-10.4001,2.5794,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0024,
1.5982,-0.1478,0.6823,0.1526,-0.3052,0.0610,-0.0607,0.1468,10.1287,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.3929,1.7910,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5983,-0.1486,0.6841,0.2136,-0.1526,0.0916,-0.0415,0.1647,10.0904,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.3930,1.7944,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0026,
1.6013,-0.1485,0.6853,0.3052,-0.1526,0.0610,-0.0451,0.1935,10.1454,0.0000,0.0000,0.0000,0.0000,-1.0000,0.3000,0.0000,-10.4051,1.7940,6.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5992,-0.1515,0.6852,0.0916,-0.2136,-0.0000,-0.0236,0.1779,10.0904,1.6000,0.0000,1.6000,1.6000,-1.0000,0.3000,0.0000,-10.3969,1.8060,15.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0201,0.0023,
1.5977,-0.1510,0.6864,0.0916,-0.0916,0.0610,-0.0356,0.1863,10.1047,1.6000,0.0000,1.6000,1.6000,-1.0000,0.3000,0.0000,-10.3906,1.8041,15.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0199,0.0024,
1.5994,-0.1500,0.6864,0.2441,-0.0610,-0.0000,-0.0320,0.1958,10.1538,66.6125,0.0000,29.6528,38.9875,-1.0000,0.3000,0.0000,-10.3978,1.7999,15.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
1.5968,-0.1494,0.6901,0.0916,-0.0916,0.1831,-0.0463,0.1599,10.1347,28.7497,34.2224,71.3776,0.0000,-1.0000,0.3000,0.0000,-10.3873,1.7976,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0026,
1.5936,-0.1518,0.6900,0.1221,-0.1526,-0.0000,-0.0296,0.1324,10.0963,77.0464,72.8217,114.2801,43.8519,-1.0000,0.3000,0.0000,-10.3745,1.8071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2292,0.0865,0.3018,0.7544,0.6209,0.0437,0.1521,0.7606,1.2292,0.0865,0.3018,0.7544,0.0200,0.0023,
